"Symbol","trade_date","close_price","volume","daily_return_pct","ma_7day","ma_30day"
"META","2024-04-17","491.26","12193700","-1.77","506.42","499.79"
"MSFT","2024-04-17","406.54","15855500","-1.30","414.51","413.83"
"AMZN","2024-04-16","183.32","32891300","0.03","185.56","179.62"
"NVDA","2024-04-16","87.37","370453000","1.14","87.35","89.15"
"GOOGL","2024-04-16","153.24","20779500","0.14","155.11","146.90"
"MSFT","2024-04-16","409.24","16765600","0.00","416.31","413.52"
"TSLA","2024-04-16","157.11","97000000","0.24","169.41","172.15"
"AAPL","2024-04-16","168.01","73711200","-1.38","169.98","170.13"
"META","2024-04-16","496.82","9847900","0.33","509.99","499.66"
"GOOGL","2024-04-15","153.70","27136500","-2.52","154.84","146.21"
"TSLA","2024-04-15","161.48","100245300","-5.15","170.52","173.19"
"META","2024-04-15","497.29","13512900","-3.19","513.90","499.61"
"MSFT","2024-04-15","408.32","20273500","-3.04","417.85","413.53"
"NVDA","2024-04-15","85.96","443077000","-3.48","87.43","89.07"
"AAPL","2024-04-15","171.29","73531800","-1.52","170.01","170.32"
"AMZN","2024-04-15","183.62","48052400","-2.03","185.81","179.43"
"META","2024-04-12","508.89","11984500","-1.13","515.42","499.67"
"MSFT","2024-04-12","416.47","19253800","-0.51","418.45","413.60"
"GOOGL","2024-04-12","156.55","25353700","-0.15","154.23","145.62"
"AAPL","2024-04-12","175.12","101670900","1.31","169.46","170.55"
"TSLA","2024-04-12","171.05","64722700","-0.75","171.90","174.56"
"NVDA","2024-04-12","88.14","426805000","-1.69","87.42","88.95"
"AMZN","2024-04-12","186.13","38608800","-0.85","185.29","179.25"
"META","2024-04-11","520.08","10369500","0.39","514.69","498.95"
"AAPL","2024-04-11","173.62","91070300","3.98","168.48","170.69"
"MSFT","2024-04-11","422.42","17966400","0.50","418.25","413.32"
"TSLA","2024-04-11","174.60","94516000","1.19","171.52","175.59"
"AMZN","2024-04-11","189.05","40020700","1.24","184.76","178.94"
"NVDA","2024-04-11","90.57","431637000","3.66","87.53","88.65"
"GOOGL","2024-04-11","158.21","27166400","1.59","153.83","144.98"
"META","2024-04-10","516.77","11418500","2.07","511.03","497.66"
"GOOGL","2024-04-10","154.97","22838600","-0.04","153.14","144.22"
"TSLA","2024-04-10","171.76","84532400","-0.74","170.38","176.50"
"AAPL","2024-04-10","166.42","49709300","-0.60","167.60","170.90"
"MSFT","2024-04-10","417.81","16216600","0.25","417.33","412.66"
"NVDA","2024-04-10","86.99","431929000","3.71","87.36","88.22"
"AMZN","2024-04-10","185.95","35879200","1.74","183.57","178.41"
"AAPL","2024-04-09","168.30","42373800","0.57","167.92","171.39"
"META","2024-04-09","513.86","10863800","-1.02","506.98","496.57"
"NVDA","2024-04-09","85.31","501700000","-2.39","87.84","87.94"
"GOOGL","2024-04-09","155.43","31079500","0.33","153.05","143.65"
"AMZN","2024-04-09","185.67","36520100","-0.84","182.86","178.00"
"MSFT","2024-04-09","420.79","12496900","-0.04","417.52","412.14"
"TSLA","2024-04-09","176.88","102951700","2.30","170.87","177.43"
"GOOGL","2024-04-08","153.69","20702000","1.35","152.25","143.02"
"AMZN","2024-04-08","185.19","39221300","-0.91","182.10","177.63"
"TSLA","2024-04-08","172.98","104423300","2.15","170.72","178.18"
"AAPL","2024-04-08","167.09","37425500","-0.34","168.18","171.77"
"NVDA","2024-04-08","87.09","283220000","-1.77","88.55","87.73"
"MSFT","2024-04-08","419.13","14272400","-0.14","416.74","411.52"
"META","2024-04-08","516.20","13260600","-1.90","502.53","495.41"
"AAPL","2024-04-05","168.21","42104800","-0.01","168.87","172.24"
"TSLA","2024-04-05","164.90","143157600","-2.47","171.69","178.82"
"MSFT","2024-04-05","420.04","16554800","1.31","416.29","411.05"
"GOOGL","2024-04-05","151.36","23459200","1.65","151.68","142.66"
"AMZN","2024-04-05","185.07","42374000","1.47","181.34","177.29"
"META","2024-04-05","524.24","19263300","2.03","498.93","494.24"
"NVDA","2024-04-05","87.96","399678000","1.31","89.00","87.45"
"TSLA","2024-04-04","171.11","123162000","0.61","173.52","179.90"
"NVDA","2024-04-04","85.86","434965000","-4.98","89.65","87.14"
"META","2024-04-04","507.91","26476300","-1.07","494.46","492.87"
"AMZN","2024-04-04","180.00","41624300","-2.17","180.37","176.94"
"GOOGL","2024-04-04","149.40","34724700","-1.93","151.42","142.38"
"AAPL","2024-04-04","167.45","53704400","-0.86","168.88","172.73"
"MSFT","2024-04-04","412.50","19370900","-1.67","415.74","410.60"
"META","2024-04-03","503.76","12099200","1.57","493.34","491.45"
"AMZN","2024-04-03","182.41","31046600","1.40","180.33","176.56"
"TSLA","2024-04-03","168.38","82950100","2.66","173.74","180.69"
"AAPL","2024-04-03","168.28","47691700","0.51","169.17","173.17"
"GOOGL","2024-04-03","153.76","24705000","0.86","151.36","142.12"
"NVDA","2024-04-03","88.92","370067000","0.54","90.95","86.52"
"MSFT","2024-04-03","415.04","16502300","0.17","416.45","410.08"
"META","2024-04-02","494.44","11081000","2.53","493.74","490.28"
"GOOGL","2024-04-02","153.40","24586000","0.69","150.77","141.66"
"MSFT","2024-04-02","416.02","17912000","0.32","417.62","409.50"
"TSLA","2024-04-02","166.63","116650600","1.14","174.09","181.54"
"AAPL","2024-04-02","167.47","49329500","-0.14","169.55","173.57"
"AMZN","2024-04-02","180.69","32611500","0.90","179.82","176.05"
"NVDA","2024-04-02","89.41","433064000","1.14","91.71","85.87"
"NVDA","2024-04-01","90.32","452441000","0.07","91.99","85.31"
"AAPL","2024-04-01","168.65","46240500","-0.68","169.90","174.01"
"GOOGL","2024-04-01","154.32","31730800","3.19","149.78","141.20"
"META","2024-04-01","488.46","9247000","0.85","495.22","489.46"
"TSLA","2024-04-01","175.22","81562100","-0.54","174.97","182.65"
"AMZN","2024-04-01","180.97","29174500","0.10","179.46","175.68"
"MSFT","2024-04-01","419.11","16316000","0.15","418.73","408.93"
"AAPL","2024-03-28","170.09","65672700","-0.16","171.13","174.47"
"META","2024-03-28","482.72","15212800","-1.47","497.23","489.20"
"MSFT","2024-03-28","415.31","21871200","-0.06","418.83","408.34"
"NVDA","2024-03-28","90.31","435212000","0.40","91.99","84.72"
"GOOGL","2024-03-28","149.80","24485400","0.05","148.82","140.78"
"TSLA","2024-03-28","175.79","77654800","-0.94","175.03","183.49"
"AMZN","2024-03-28","180.38","38051600","0.12","179.06","175.31"
"TSLA","2024-03-27","179.83","81804000","-0.87","174.39","183.92"
"NVDA","2024-03-27","90.20","586067000","-3.07","91.85","84.17"
"AAPL","2024-03-27","171.91","60273300","1.70","171.78","174.89"
"AMZN","2024-03-27","179.83","33272600","-0.03","178.42","174.99"
"MSFT","2024-03-27","416.01","16705000","-0.71","418.92","407.97"
"GOOGL","2024-03-27","149.74","22879200","-0.21","148.27","140.61"
"META","2024-03-27","490.95","9989700","-1.09","498.74","488.78"
"META","2024-03-26","492.97","11205400","-1.83","499.19","487.64"
"AAPL","2024-03-26","168.34","57388400","-0.17","171.84","175.28"
"NVDA","2024-03-26","92.51","513648000","-3.43","91.60","83.57"
"TSLA","2024-03-26","177.67","113186200","-0.51","173.53","184.06"
"AMZN","2024-03-26","178.30","29659000","-1.03","177.65","174.62"
"GOOGL","2024-03-26","149.54","22149100","0.30","147.82","140.42"
"MSFT","2024-03-26","416.22","16725600","-0.93","418.34","407.44"
"GOOGL","2024-03-25","148.94","19229300","0.09","146.47","140.32"
"META","2024-03-25","500.06","8380600","-0.55","497.51","486.73"
"AAPL","2024-03-25","169.47","54288300","0.16","172.25","175.85"
"TSLA","2024-03-25","172.63","74228600","2.29","171.52","184.41"
"AMZN","2024-03-25","179.71","29815500","0.96","177.10","174.42"
"NVDA","2024-03-25","94.95","552136000","1.13","90.92","82.89"
"MSFT","2024-03-25","417.42","18060500","-0.56","417.61","407.21"
"META","2024-03-22","506.58","8120600","0.51","495.92","485.56"
"NVDA","2024-03-22","94.24","586719000","3.45","89.92","82.13"
"TSLA","2024-03-22","170.83","75580600","2.48","170.07","185.10"
"AAPL","2024-03-22","170.89","71160100","0.30","172.55","176.45"
"GOOGL","2024-03-22","149.64","29211800","1.11","145.49","140.28"
"AMZN","2024-03-22","178.87","27995400","0.63","176.96","174.25"
"MSFT","2024-03-22","423.22","17648500","-0.22","417.94","407.11"
"GOOGL","2024-03-21","146.49","24755600","-1.25","143.93","140.12"
"META","2024-03-21","504.77","9712500","-1.35","493.93","484.23"
"TSLA","2024-03-21","172.82","73178000","-2.02","169.88","185.73"
"AMZN","2024-03-21","178.15","32824300","-1.02","176.63","173.95"
"MSFT","2024-03-21","423.84","21296200","-0.11","416.02","406.60"
"AAPL","2024-03-21","169.98","106181300","-3.21","172.39","176.97"
"NVDA","2024-03-21","91.39","480372000","-0.94","89.43","81.31"
"GOOGL","2024-03-20","147.62","21311500","0.50","142.64","140.06"
"TSLA","2024-03-20","175.66","83846700","1.54","170.55","186.22"
"MSFT","2024-03-20","419.76","17860100","0.77","414.03","406.07"
"AAPL","2024-03-20","177.22","53423100","1.68","172.66","177.56"
"META","2024-03-20","502.55","11711100","1.21","492.80","482.95"
"AMZN","2024-03-20","178.15","29947200","1.14","176.24","173.69"
"NVDA","2024-03-20","90.33","479063000","0.64","89.50","80.60"
"AMZN","2024-03-19","175.90","26880900","0.96","175.35","173.39"
"TSLA","2024-03-19","171.32","77271400","-0.60","170.85","186.54"
"MSFT","2024-03-19","415.99","19837900","0.86","411.11","405.40"
"META","2024-03-19","493.32","10903100","1.65","489.68","481.25"
"AAPL","2024-03-19","174.66","55215200","1.00","171.82","177.90"
"GOOGL","2024-03-19","145.93","24070400","-0.76","141.07","139.90"
"NVDA","2024-03-19","89.35","672171000","3.11","88.84","79.86"
"MSFT","2024-03-18","411.95","20106000","0.74","408.97","404.85"
"NVDA","2024-03-18","88.41","668976000","-2.14","88.57","79.19"
"AAPL","2024-03-18","172.31","75604200","-1.05","171.06","178.28"
"TSLA","2024-03-18","173.80","108214400","2.22","171.43","186.86"
"AMZN","2024-03-18","174.48","31250700","-0.75","175.27","173.20"
"GOOGL","2024-03-18","146.57","69273700","-0.63","139.42","139.79"
"META","2024-03-18","494.06","11755300","1.03","491.06","480.01"
"MSFT","2024-03-15","411.06","45079900","-0.68","407.81","404.63"
"TSLA","2024-03-15","163.57","97146800","0.25","172.12","187.33"
"META","2024-03-15","481.25","29153600","-1.00","493.22","479.27"
"AAPL","2024-03-15","171.22","121752700","0.85","170.39","178.67"
"GOOGL","2024-03-15","140.12","49475400","-0.93","137.54","139.62"
"NVDA","2024-03-15","87.79","642086000","1.04","89.18","78.45"
"AMZN","2024-03-15","174.42","72147400","-1.26","175.61","173.12"
"TSLA","2024-03-14","162.50","126325700","-3.14","173.97","188.17"
"GOOGL","2024-03-14","142.03","42753400","1.35","136.15","139.61"
"MSFT","2024-03-14","419.75","34157300","1.19","405.79","404.19"
"META","2024-03-14","488.94","12620000","-1.69","494.92","476.30"
"NVDA","2024-03-14","87.90","602318000","-1.82","89.30","77.62"
"AMZN","2024-03-14","178.75","43705800","0.60","175.48","172.61"
"AAPL","2024-03-14","171.60","72913500","0.05","169.89","179.14"
"TSLA","2024-03-13","169.48","106524500","-2.06","176.58","189.00"
"GOOGL","2024-03-13","138.74","23347200","0.57","134.67","139.52"
"MSFT","2024-03-13","409.76","17115900","-0.72","402.61","403.25"
"NVDA","2024-03-13","90.84","635713000","-0.18","89.02","76.74"
"META","2024-03-13","492.65","12090700","0.04","494.69","472.91"
"AMZN","2024-03-13","176.56","30772600","0.38","174.82","171.83"
"AAPL","2024-03-13","169.75","52488700","-0.95","169.49","179.50"
"NVDA","2024-03-12","91.87","668075000","4.39","88.21","75.80"
"TSLA","2024-03-12","177.54","87391700","-0.13","179.25","189.74"
"AMZN","2024-03-12","175.39","36610600","1.09","174.96","171.24"
"AAPL","2024-03-12","171.83","59825400","0.05","170.05","180.06"
"META","2024-03-12","496.81","15448200","1.32","495.07","469.73"
"MSFT","2024-03-12","409.94","22457000","1.88","402.58","403.02"
"GOOGL","2024-03-12","137.46","27563400","1.07","133.76","139.90"
"MSFT","2024-03-11","399.31","16120800","0.19","402.61","402.81"
"GOOGL","2024-03-11","136.64","32437800","1.13","133.56","140.40"
"NVDA","2024-03-11","85.73","678364000","-0.76","86.83","74.82"
"AAPL","2024-03-11","171.35","60139500","-0.11","170.96","180.66"
"TSLA","2024-03-11","177.77","85391500","1.32","182.83","190.18"
"META","2024-03-11","480.74","20428300","-2.70","495.43","466.45"
"AMZN","2024-03-11","171.96","28484800","-1.35","175.37","170.77"
"TSLA","2024-03-08","175.34","85544600","-3.39","186.28","190.37"
"GOOGL","2024-03-08","134.39","39370400","0.89","133.68","140.88"
"NVDA","2024-03-08","87.48","1142269000","-8.00","85.88","74.00"
"AMZN","2024-03-08","175.35","37893200","-0.62","176.05","170.34"
"AAPL","2024-03-08","169.35","76267000","1.02","172.09","181.30"
"META","2024-03-08","502.97","18597100","-1.60","496.36","463.47"
"MSFT","2024-03-08","400.99","18002200","-0.43","403.90","402.76"
"GOOGL","2024-03-07","133.37","37738200","1.20","133.81","141.42"
"NVDA","2024-03-07","92.62","608119000","2.79","84.47","73.13"
"TSLA","2024-03-07","178.65","102129000","2.47","190.09","190.61"
"META","2024-03-07","509.18","18586400","1.77","493.24","459.72"
"AMZN","2024-03-07","176.82","34063300","1.14","175.74","169.76"
"AAPL","2024-03-07","167.63","71765100","-0.09","173.61","182.07"
"MSFT","2024-03-07","403.87","18718500","0.74","404.11","402.69"
"AAPL","2024-03-06","167.75","68587700","-1.13","175.54","182.90"
"TSLA","2024-03-06","176.54","107920900","-1.92","193.10","191.58"
"MSFT","2024-03-06","396.92","22344100","-0.22","403.88","402.45"
"GOOGL","2024-03-06","130.41","35318600","-1.29","134.45","141.90"
"META","2024-03-06","493.17","11757900","-0.31","489.67","455.68"
"AMZN","2024-03-06","173.51","32090900","-1.16","175.27","169.09"
"NVDA","2024-03-06","88.65","582520000","0.77","82.48","72.09"
"AAPL","2024-03-05","168.74","95132400","-0.37","177.24","183.76"
"GOOGL","2024-03-05","131.68","40194800","0.60","135.33","142.41"
"AMZN","2024-03-05","174.12","37228300","-1.59","175.44","168.51"
"TSLA","2024-03-05","180.74","119660800","-1.26","196.37","192.67"
"NVDA","2024-03-05","85.92","520639000","0.81","81.11","71.13"
"MSFT","2024-03-05","397.47","26919200","-2.73","404.65","402.32"
"META","2024-03-05","487.34","15325300","-0.97","487.64","451.99"
"TSLA","2024-03-04","188.14","134334900","-5.33","197.97","193.60"
"AMZN","2024-03-04","177.58","37381500","0.03","175.57","167.86"
"AAPL","2024-03-04","173.68","81510100","-0.60","179.00","184.53"
"META","2024-03-04","495.26","12324100","-0.96","486.76","448.38"
"NVDA","2024-03-04","85.19","615616000","1.32","80.08","70.25"
"GOOGL","2024-03-04","132.35","55999400","-1.70","136.93","142.86"
"MSFT","2024-03-04","409.58","17596000","0.36","405.73","402.10"
"NVDA","2024-03-01","82.23","479135000","2.85","79.13","69.40"
"GOOGL","2024-03-01","136.11","31151100","-0.93","138.45","143.29"
"AMZN","2024-03-01","178.22","31981200","0.83","175.14","167.12"
"MSFT","2024-03-01","410.15","17823400","1.03","405.27","401.54"
"META","2024-03-01","499.34","16273600","2.07","485.04","444.57"
"AAPL","2024-03-01","178.21","73563100","0.06","180.32","185.07"
"TSLA","2024-03-01","202.64","82243100","1.06","199.30","194.41"
"AMZN","2024-02-29","176.76","53805400","2.17","173.76","166.30"
"GOOGL","2024-02-29","137.42","42133000","0.86","139.22","143.50"
"NVDA","2024-02-29","79.07","507289000","0.02","77.01","68.56"
"TSLA","2024-02-29","201.88","85907000","-1.13","198.17","194.71"
"AAPL","2024-02-29","179.29","136682600","-0.29","180.69","185.36"
"META","2024-02-29","487.25","17732000","0.35","480.18","440.37"
"MSFT","2024-02-29","408.32","31947300","1.22","403.39","400.80"
"AAPL","2024-02-28","179.95","48953900","-0.60","180.81","185.42"
"META","2024-02-28","481.17","12715500","-0.20","477.50","436.33"
"MSFT","2024-02-28","402.47","13183100","-0.11","401.86","399.98"
"AMZN","2024-02-28","173.16","28180500","0.42","172.38","165.46"
"TSLA","2024-02-28","202.04","99806200","0.81","197.01","195.17"
"NVDA","2024-02-28","77.62","393110000","0.06","75.63","67.79"
"GOOGL","2024-02-28","135.36","37328600","-1.10","139.60","143.60"
"AAPL","2024-02-27","181.15","54318900","0.84","180.93","185.48"
"NVDA","2024-02-27","78.66","391705000","-0.86","74.91","67.08"
"GOOGL","2024-02-27","137.84","33099200","0.62","140.18","143.80"
"MSFT","2024-02-27","402.24","14835800","-0.12","401.35","399.39"
"TSLA","2024-02-27","199.73","108645400","-2.11","196.71","195.76"
"META","2024-02-27","484.18","10809600","1.47","475.91","432.45"
"AMZN","2024-02-27","173.54","31141700","-0.31","171.86","164.80"
"AAPL","2024-02-26","179.69","40867400","-0.59","181.11","185.58"
"NVDA","2024-02-26","79.05","503973000","-0.76","74.05","66.28"
"GOOGL","2024-02-26","136.54","53641800","-3.22","140.73","143.92"
"META","2024-02-26","478.91","12101400","-0.36","475.40","428.71"
"TSLA","2024-02-26","199.40","111747100","3.70","196.82","196.40"
"AMZN","2024-02-26","174.73","44368600","-0.55","171.33","164.16"
"MSFT","2024-02-26","402.30","16193500","-0.95","401.22","398.74"
"AMZN","2024-02-23","174.99","59715200","0.41","170.79","163.51"
"TSLA","2024-02-23","191.97","78841900","-1.71","195.29","197.33"
"AAPL","2024-02-23","181.04","45119700","-1.35","181.53","185.72"
"META","2024-02-23","481.18","18374300","-0.82","474.13","424.98"
"NVDA","2024-02-23","78.77","829388000","-2.44","73.31","65.47"
"GOOGL","2024-02-23","142.88","19493800","0.20","141.92","144.07"
"MSFT","2024-02-23","405.06","16295900","-1.28","401.49","397.96"
"GOOGL","2024-02-22","143.01","27191900","-0.58","142.09","144.02"
"AMZN","2024-02-22","174.58","55392400","0.85","169.88","162.80"
"TSLA","2024-02-22","197.41","92739500","1.76","194.15","198.73"
"MSFT","2024-02-22","406.35","27009900","0.36","400.82","397.03"
"META","2024-02-22","483.27","21625800","1.23","470.67","421.21"
"AAPL","2024-02-22","182.88","52292200","0.49","181.89","185.83"
"NVDA","2024-02-22","78.49","865100000","4.68","72.35","64.66"
"MSFT","2024-02-21","397.00","18518900","0.50","401.22","395.83"
"META","2024-02-21","465.28","12921800","0.33","468.15","416.93"
"GOOGL","2024-02-21","141.48","23223300","0.78","142.58","143.91"
"NVDA","2024-02-21","67.43","673755000","-0.79","71.46","63.81"
"AMZN","2024-02-21","168.59","44420100","-0.21","169.56","162.03"
"TSLA","2024-02-21","194.77","103500300","0.73","192.83","199.98"
"AAPL","2024-02-21","180.84","41371400","0.21","182.28","185.85"
"MSFT","2024-02-20","397.61","24307900","-0.11","403.70","394.90"
"GOOGL","2024-02-20","140.06","25144700","1.05","143.49","143.79"
"NVDA","2024-02-20","69.41","704833000","-3.47","72.12","63.31"
"AMZN","2024-02-20","167.08","41980300","-0.45","170.40","161.38"
"TSLA","2024-02-20","193.76","104545800","-1.21","192.66","201.50"
"AAPL","2024-02-20","180.09","53665600","-0.13","183.21","185.95"
"META","2024-02-20","468.48","18015500","0.43","468.09","413.29"
"META","2024-02-16","470.04","23324600","-1.00","467.84","409.33"
"GOOGL","2024-02-16","139.47","31468900","-1.73","144.17","143.61"
"AAPL","2024-02-16","180.83","49752500","-0.61","184.13","185.93"
"MSFT","2024-02-16","398.86","22296500","-0.96","405.19","393.72"
"AMZN","2024-02-16","169.51","48107700","0.46","170.79","160.65"
"TSLA","2024-02-16","199.95","111346700","-1.04","192.06","202.96"
"NVDA","2024-02-16","72.57","495327000","-2.01","72.15","62.63"
"AAPL","2024-02-15","182.37","65434500","0.17","185.10","185.91"
"MSFT","2024-02-15","401.33","21825500","-0.39","406.49","392.51"
"META","2024-02-15","480.67","24212300","1.84","467.31","405.15"
"NVDA","2024-02-15","72.62","420122000","-1.64","71.79","61.81"
"AMZN","2024-02-15","169.80","49855200","-0.46","170.94","159.82"
"TSLA","2024-02-15","200.45","120831800","5.97","190.29","204.23"
"GOOGL","2024-02-15","141.70","37590700","-0.26","144.88","143.47"
"AMZN","2024-02-14","170.98","42815500","1.05","170.85","159.11"
"MSFT","2024-02-14","404.22","20401200","0.35","406.23","391.31"
"NVDA","2024-02-14","73.86","504917000","0.95","71.16","60.97"
"AAPL","2024-02-14","182.66","54630500","-0.63","185.84","185.92"
"TSLA","2024-02-14","188.71","81203000","1.84","188.10","205.49"
"META","2024-02-14","470.00","16858400","1.14","463.15","400.53"
"GOOGL","2024-02-14","144.85","22704200","-0.10","145.07","143.35"
"GOOGL","2024-02-13","144.05","27837700","0.15","144.75","143.09"
"MSFT","2024-02-13","400.35","27824900","0.34","405.59","390.01"
"META","2024-02-13","456.93","20916600","0.71","461.19","396.32"
"NVDA","2024-02-13","72.09","602580000","2.45","70.50","60.11"
"AAPL","2024-02-13","183.54","56529500","-0.39","186.31","185.96"
"TSLA","2024-02-13","184.02","86759500","0.02","187.00","207.48"
"AMZN","2024-02-13","168.64","56345100","0.54","170.75","158.41"
"GOOGL","2024-02-12","146.42","21564100","-0.60","144.36","142.91"
"NVDA","2024-02-12","72.21","613710000","-0.48","69.65","59.36"
"META","2024-02-12","465.65","19382000","0.15","463.30","392.81"
"AMZN","2024-02-12","172.34","51050400","-1.41","171.20","157.85"
"TSLA","2024-02-12","188.13","95498600","-2.07","187.56","209.63"
"MSFT","2024-02-12","409.16","21202900","-1.26","406.28","389.02"
"AAPL","2024-02-12","185.64","41781900","-0.67","186.39","186.20"
"GOOGL","2024-02-09","147.88","26829500","1.58","143.45","142.67"
"META","2024-02-09","464.86","18413100","-1.02","452.78","389.15"
"TSLA","2024-02-09","193.57","84476300","1.78","187.66","211.80"
"NVDA","2024-02-09","72.09","436637000","2.27","68.33","58.60"
"AAPL","2024-02-09","187.32","45155200","0.11","186.31","186.40"
"AMZN","2024-02-09","174.45","56986000","2.08","169.34","157.22"
"MSFT","2024-02-09","414.37","22032800","1.28","404.66","387.71"
"AAPL","2024-02-08","186.56","40962000","-0.56","185.65","186.53"
"MSFT","2024-02-08","408.03","21225300","0.01","401.43","386.18"
"NVDA","2024-02-08","69.60","414422000","-0.62","66.82","57.85"
"GOOGL","2024-02-08","144.82","22563800","0.05","142.19","142.38"
"AMZN","2024-02-08","169.84","42316500","0.11","166.59","156.52"
"META","2024-02-08","466.74","18815100","0.36","441.72","385.50"
"TSLA","2024-02-08","189.56","83034000","0.30","186.77","214.06"
"AMZN","2024-02-07","170.53","47174100","0.62","165.04","155.97"
"AAPL","2024-02-07","187.64","53439000","-0.65","185.61","186.69"
"MSFT","2024-02-07","407.97","22340500","1.62","400.65","384.89"
"NVDA","2024-02-07","70.06","495575000","2.61","65.84","57.17"
"TSLA","2024-02-07","187.58","111535200","-0.32","187.06","216.30"
"GOOGL","2024-02-07","144.45","25208900","0.54","142.98","142.24"
"META","2024-02-07","466.33","23066000","2.53","431.80","381.69"
"META","2024-02-06","451.57","21655200","-2.00","422.07","377.84"
"AAPL","2024-02-06","187.53","43490800","1.31","185.94","186.83"
"TSLA","2024-02-06","185.10","122676000","4.45","187.53","218.46"
"NVDA","2024-02-06","68.19","683111000","-2.02","64.75","56.46"
"MSFT","2024-02-06","399.53","18382600","-0.10","400.04","383.59"
"GOOGL","2024-02-06","143.02","29128200","-0.38","144.11","142.10"
"AMZN","2024-02-06","169.15","42505500","-0.14","163.72","155.40"
"NVDA","2024-02-05","69.29","680078000","1.62","63.72","55.82"
"AMZN","2024-02-05","170.31","55081300","0.06","162.28","154.89"
"TSLA","2024-02-05","181.06","134294400","-1.74","187.27","220.78"
"META","2024-02-05","456.22","40832400","-2.23","413.47","374.51"
"GOOGL","2024-02-05","142.60","38505400","0.60","145.26","141.98"
"AAPL","2024-02-05","185.92","69668800","-0.25","186.38","187.01"
"MSFT","2024-02-05","399.69","25352300","-1.04","399.82","382.54"
"GOOGL","2024-02-02","141.31","62499600","2.24","146.42","141.80"
"AAPL","2024-02-02","184.11","102551700","3.33","187.30","187.24"
"NVDA","2024-02-02","66.12","476578000","3.42","62.62","55.11"
"META","2024-02-02","471.70","84707600","3.35","404.08","370.86"
"AMZN","2024-02-02","171.81","117218300","1.55","160.49","154.28"
"TSLA","2024-02-02","187.91","110612700","1.55","187.49","222.98"
"MSFT","2024-02-02","405.18","28256700","1.84","399.71","381.39"
"MSFT","2024-02-01","397.85","30657700","0.49","398.49","380.14"
"META","2024-02-01","392.04","29727100","0.21","392.12","366.74"
"AMZN","2024-02-01","159.28","76542400","2.19","158.35","153.68"
"AAPL","2024-02-01","185.11","64885400","1.56","188.52","187.61"
"NVDA","2024-02-01","62.99","369146000","1.49","61.94","54.56"
"GOOGL","2024-02-01","140.10","40466500","-0.68","147.31","141.62"
"TSLA","2024-02-01","188.86","91843300","0.19","190.34","225.29"
"GOOGL","2024-01-31","139.05","71910000","-2.45","148.15","141.44"
"AMZN","2024-01-31","155.20","50284400","-1.15","157.89","153.51"
"AAPL","2024-01-31","182.67","55467800","-1.41","189.70","187.91"
"TSLA","2024-01-31","187.29","103221400","0.16","193.24","227.40"
"NVDA","2024-01-31","61.49","453795000","0.14","61.49","54.13"
"META","2024-01-31","387.43","20180800","0.29","390.76","365.08"
"MSFT","2024-01-31","391.74","47871100","-2.30","397.81","379.12"
"NVDA","2024-01-30","62.74","410735000","-0.20","61.22","53.71"
"GOOGL","2024-01-30","150.32","36331800","-0.88","148.98","141.19"
"MSFT","2024-01-30","402.59","33477600","-0.89","397.65","378.24"
"AAPL","2024-01-30","186.28","55859400","-1.52","191.04","188.34"
"META","2024-01-30","397.28","18614700","-0.87","389.58","363.25"
"AMZN","2024-01-30","159.00","45207400","-1.06","157.83","153.33"
"TSLA","2024-01-30","191.59","109982300","-1.91","196.31","229.60"
"NVDA","2024-01-29","62.43","348733000","2.01","60.75","53.23"
"MSFT","2024-01-29","403.70","24510200","0.90","396.26","376.84"
"AAPL","2024-01-29","189.94","47145600","-0.15","191.54","188.68"
"AMZN","2024-01-29","161.26","45270400","1.20","157.31","152.95"
"META","2024-01-29","398.24","18742400","1.53","387.22","361.04"
"GOOGL","2024-01-29","152.36","27784300","0.95","148.26","140.54"
"TSLA","2024-01-29","190.93","125013100","2.86","199.25","231.59"
"TSLA","2024-01-26","183.25","107343200","-1.21","202.25","233.20"
"GOOGL","2024-01-26","151.05","26115500","0.72","146.84","139.85"
"AMZN","2024-01-26","159.12","51047400","0.44","156.20","152.53"
"AAPL","2024-01-26","190.62","44594000","-0.95","191.10","188.88"
"NVDA","2024-01-26","61.00","390309000","0.12","59.99","52.75"
"MSFT","2024-01-26","398.00","17803300","-0.11","394.03","375.68"
"META","2024-01-26","391.41","13163700","-0.05","383.69","358.84"
"MSFT","2024-01-25","398.92","21021200","0.14","391.99","374.71"
"AAPL","2024-01-25","192.35","54822100","-0.54","189.72","188.96"
"META","2024-01-25","390.45","15091100","0.77","380.03","356.86"
"TSLA","2024-01-25","182.63","198076800","-3.73","206.86","234.99"
"AMZN","2024-01-25","157.75","43638600","0.51","155.14","152.15"
"GOOGL","2024-01-25","150.73","29149100","1.20","145.32","139.20"
"NVDA","2024-01-25","61.58","482777000","-1.18","59.28","52.30"
"META","2024-01-24","387.99","15698500","0.18","376.38","354.61"
"NVDA","2024-01-24","61.33","560271000","1.75","58.53","51.80"
"MSFT","2024-01-24","396.65","24867000","0.25","389.94","373.60"
"AAPL","2024-01-24","192.68","53631300","-0.47","188.23","188.92"
"AMZN","2024-01-24","156.87","48547300","-0.59","154.48","151.75"
"GOOGL","2024-01-24","147.58","25233500","0.11","143.99","138.59"
"TSLA","2024-01-24","207.83","123369900","-1.91","212.19","236.89"
